date,CO,NO2,HCHO,O3,SO2,CH4
2026-06-21,0.029593390226364136,4.0090168892805066e-05,0.00011569649303475252,0.11945521831512451,-4.1238536747793354e-05,
2026-06-22,0.028408493598302206,2.7287260551626483e-05,0.00018212945821384589,0.11785538991292317,7.981498104830583e-05,
2026-06-23,0.031235440572102865,,0.00011374250364800294,0.11721788247426351,0.00012210880716641745,
2026-06-24,0.02770543098449707,3.5401798474291964e-05,9.275336439410846e-05,0.1158869743347168,0.0001787784043699503,
2026-06-25,0.027241315444310507,4.653075011447072e-05,0.00012953759481509525,0.116289488474528,9.60387677575151e-05,
2026-06-26,0.028041785955429076,2.6382896370099235e-05,0.0001896030197923,0.11533621946970622,0.0006693070754408836,
2026-06-27,0.02666699290275574,2.9984295410527423e-05,0.00017796815373003483,0.11318497657775879,9.045898332260549e-05,
2026-06-28,0.029982046286265055,3.786353574303741e-05,0.000187255364532272,0.11361489295959473,0.0004527284763753414,
2026-06-29,0.033936381340026855,4.9433496315032244e-05,0.00018620101424554985,0.11548740863800049,0.00025848218550284706,1904.46826171875
2026-06-30,0.03123155434926351,3.441465475286047e-05,0.0001318936236202717,0.11726380983988444,0.0003576013259589672,1908.1605224609375
2026-07-01,0.029385367408394814,4.0610604143391055e-05,0.00029249185075362524,0.11674386660257975,0.00018782936967909336,
2026-07-02,0.033421178658803306,4.9144611693918705e-05,0.00019532443645099798,0.1162776788075765,-3.278979953999321e-05,
2026-07-03,0.030330705642700195,3.763272349412243e-05,0.0001739769708365202,0.11728522777557374,0.00012832356927295526,
2026-07-04,0.028866219520568847,2.9097726413359246e-05,0.00010746061646689971,0.11737503210703532,0.00013812024456759294,1902.611572265625
2026-07-05,0.026887779052440938,2.4548627455563594e-05,0.00019361305360992748,0.1163567860921224,0.0001592632072667281,
2026-07-06,0.027440232038497925,3.410497447475791e-05,,,,
2026-07-07,0.025432226913315908,3.6268749681767076e-05,0.0002677883894648403,0.1158654530843099,2.7561869501369074e-05,
2026-07-08,0.03371699651082357,4.265948276345929e-05,0.0002244661861498441,0.11785902182261149,-3.6904733860865235e-05,
2026-07-09,0.03368364572525025,5.713565818344553e-05,0.00028533053894837696,0.11897404193878174,9.139224421232939e-05,1899.3307291666667
2026-07-10,0.03453673919041952,4.8429778932283325e-05,0.00026385790357987086,0.11923667589823404,1.2045551557093859e-05,1905.1314174107142
2026-07-11,0.03498112658659617,4.0687632281333205e-05,0.00026373456542690593,0.11870286464691163,0.00022445985426505405,
2026-07-12,0.03363859924403104,4.648972535505891e-05,0.00016319206915795803,0.11638336181640625,0.0003937133898337682,
2026-07-13,0.028948434193929038,3.928867711996039e-05,0.0003248732847472032,0.11868700981140137,-2.3497480045383177e-05,1862.7149658203125
2026-07-14,0.03003128965695699,4.8311504845817886e-05,0.00017830479579667252,0.1171624501546224,0.00011784409483273824,1886.8037109375
2026-07-15,0.026675659876603346,2.8723792638629675e-05,0.00014991556915144126,0.11689188480377197,5.3020985797047614e-05,
2026-07-16,0.028654895226160684,3.924421034753323e-05,0.00022490980724493664,0.1154048760732015,0.0001528643537312746,1879.071533203125
2026-07-17,0.028097834438085556,5.185115539158384e-05,0.00021196268498897554,0.11456918716430664,-8.5574962819616e-06,
2026-07-18,0.03223010500272115,4.499312905993845e-05,0.00014569216097394625,0.11559216976165772,0.00011253641763081153,
2026-07-19,0.030385956168174744,3.976134394179098e-05,0.00011385096989285487,0.11726100444793701,0.00012910269751128826,
2026-07-20,0.03366134961446126,4.255513097935667e-05,0.00028849560767412185,0.115018097559611,9.600874812652668e-05,1860.2890625
2026-07-21,0.030658771594365437,3.5418215702520683e-05,0.0001262667899330457,0.11304434935251871,-8.310369836787383e-05,
2026-07-22,0.03205610712369283,,0.00018319965650637944,0.11348942120869955,9.092741335431735e-05,
2026-07-23,0.032678800821304324,2.8413891171415648e-05,0.0001560771216948827,0.11554045677185058,-0.00012096276817222437,
2026-07-24,0.03214097252258888,3.365978045621887e-05,0.00012767052329662774,0.11647869745890299,0.00011724507203325629,
2026-07-25,0.03118298522063664,6.233770012234649e-05,0.00022757722375293571,0.11946096420288085,0.00023123972738782564,1886.8230794270833
2026-07-26,0.031230956315994263,3.7961069028824565e-05,0.0001744029112160206,0.12192588647206624,3.4690733688573046e-05,
2026-07-27,,4.470168302456538e-05,0.00013768617063760757,0.11897845268249511,-9.987746986250083e-05,
2026-07-28,0.03379236161708832,4.523978277575225e-05,0.00020104066158334414,0.1191633939743042,0.00039034290239214897,
2026-07-29,0.03281019054926359,,8.822903328109533e-05,0.12010112603505453,0.00017286297709991535,
2026-07-30,0.03611372624124799,2.824266630341299e-05,0.00015356362564489245,0.12018225987752279,-9.311173926107585e-05,
2026-07-31,0.0347215473651886,2.4013524428786088e-05,0.00013836987117039307,0.11976632277170816,-9.360899566672743e-05,
2026-08-01,0.03457273642222087,3.152474164380692e-05,0.00015876322674254577,0.12004552682240804,3.0915380921214816e-05,
2026-08-02,,1.7898393950114647e-05,0.0001901215873658657,0.11946290334065755,-0.00012339905370026827,
2026-08-03,0.028846549987792968,2.35873992399623e-05,8.853663069506487e-05,0.11983922322591146,2.5649417269354067e-05,
2026-08-04,0.029983317852020262,4.545280899037607e-05,0.00014105944137554616,0.11757012208302815,-4.483793115165706e-06,
2026-08-05,0.027931290864944457,3.280821362171661e-05,0.0001528859914590915,0.11849042574564615,0.00022825393825769423,
2026-08-06,0.0271219531695048,4.761323022345702e-05,0.00015147514641284944,0.12061311403910319,0.00011913486911604801,
2026-08-07,0.031155475974082948,4.2329359400485244e-05,9.692776948213577e-05,0.12132290999094646,-8.85547682022055e-05,
2026-08-08,0.03284271359443665,4.822533446713351e-05,0.00016132472082972527,0.12138996124267579,0.0002641650227208932,
2026-08-09,0.03871376911799113,4.773796536028385e-05,0.0003757001832127571,0.12239054838816325,0.00042798190067211785,
2026-08-10,0.030789432922999065,3.827693217317574e-05,0.00019745024231572947,0.12171055475870768,0.00021216729655861854,
2026-08-11,0.032087159156799314,3.274059417890385e-05,0.00015545310452580452,0.1215174674987793,0.00020082416729285166,
2026-08-12,0.027202945947647095,4.151149575288097e-05,0.00031928724298874536,0.1206904411315918,7.355475487808386e-05,
2026-08-13,0.036569027105967204,5.9902353677898644e-05,0.00030388201897343,0.11689248085021972,0.0002944621257483959,
2026-08-14,0.03472272157669067,3.894237505102699e-05,0.00034832159678141277,0.11844604810078939,2.684259379748255e-05,
2026-08-15,0.03708233237266541,,,0.11843624909718832,,
2026-08-16,0.031378287535447344,3.1317310640588405e-05,0.00021438209029535452,0.118522047996521,-8.04649976392587e-05,
2026-08-17,0.03533651431401571,2.384414671853717e-05,0.00020479741506278514,0.12200361887613932,2.3842812515795232e-05,
2026-08-18,,2.821862835844513e-05,0.00016426282624403636,0.12047961552937826,0.00037821785857280094,
2026-08-19,0.027927245696385702,3.3586169593036175e-05,0.00015628930802146594,0.1207770029703776,5.815920109550158e-05,1890.35595703125
2026-08-20,0.027317732572555542,3.389082072923581e-05,0.00016913600265979766,0.12089854876200358,0.0002848942143221696,1888.9847005208333
2026-08-21,0.025386754671732584,2.6238983711944176e-05,0.00010422959458082915,0.12284572919209798,0.0001728616499652465,
2026-08-22,0.031845398743947345,3.5550307075027376e-05,0.0002931974828243256,0.12138829231262208,0.00017541026075681052,
2026-08-23,0.03250973622004191,4.266980880250533e-05,0.00022937810669342677,0.12086843649546306,-8.837813511490822e-05,
2026-08-24,0.03190103769302368,3.987174325933059e-05,0.0001382345799356699,0.12127556800842285,0.0004777867967883746,
2026-08-25,0.0342194676399231,3.493955979744593e-05,0.00033406584213177364,0.12040440241495769,2.2495825154085953e-05,1912.236083984375
